Gene stable ID,Human gene name,Gene name,Human gene stable ID
ENSMUSG00000104737,,Gm42937,
ENSMUSG00000083045,,Gm16100,
ENSMUSG00000104693,,Gm42941,
ENSMUSG00000083610,,Oaz2-ps,
ENSMUSG00000106070,,Gm43135,
ENSMUSG00000105642,,Gm43134,
ENSMUSG00000044313,MAB21L3,Mab21l3,ENSG00000173212
ENSMUSG00002074941,,Gm55579,
ENSMUSG00000106750,,Gm43151,
ENSMUSG00000020528,PRPSAP2,Prpsap2,ENSG00000141127
ENSMUSG00000106777,,Gm43150,
ENSMUSG00000029501,ANKLE2,Ankle2,ENSG00000176915
ENSMUSG00000045655,FAM216B,Fam216b,ENSG00000179813
ENSMUSG00000011658,FUZ,Fuz,ENSG00000010361
ENSMUSG00000117441,,Gm50021,
ENSMUSG00000117560,,Gm31759,
ENSMUSG00000117342,,Gm31818,
ENSMUSG00000023885,THBS2,Thbs2,ENSG00000186340
ENSMUSG00000028063,LMNA,Lmna,ENSG00000160789
ENSMUSG00000087932,,Mir1971,
ENSMUSG00000115552,,Gm48959,
ENSMUSG00002075704,,Gm54991,
ENSMUSG00000115468,,Gm49217,
ENSMUSG00000115445,,Gm49791,
ENSMUSG00000022015,TNFSF11,Tnfsf11,ENSG00000120659
ENSMUSG00000113303,,4930423D22Rik,
ENSMUSG00000113950,,Gm47080,
ENSMUSG00000021266,WARS1,Wars1,ENSG00000140105
ENSMUSG00000047879,USP14,Usp14,ENSG00000101557
ENSMUSG00000028708,MKNK1,Mknk1,ENSG00000079277
ENSMUSG00002076701,,Gm54994,
ENSMUSG00000115450,,Gm4821,
ENSMUSG00000004562,ARHGEF40,Arhgef40,ENSG00000165801
ENSMUSG00000088907,,Gm25437,
ENSMUSG00000118109,,Gm41815,
ENSMUSG00000118167,,Gm50216,
ENSMUSG00000064783,,Gm22684,
ENSMUSG00000118067,,Gm32629,
ENSMUSG00000045007,TUBG2,Tubg2,ENSG00000037042
ENSMUSG00000117551,,Gm50015,
ENSMUSG00000034336,INA,Ina,ENSG00000148798
ENSMUSG00000079311,,Gm3222,
ENSMUSG00000089053,,Gm23352,
ENSMUSG00000115912,,Gm35569,
ENSMUSG00000034413,NEURL1B,Neurl1b,ENSG00000214357
ENSMUSG00000018893,MB,Mb,ENSG00000198125
ENSMUSG00000025058,TASL,Tasl,ENSG00000120280
ENSMUSG00000025050,PCGF6,Pcgf6,ENSG00000156374
ENSMUSG00000080266,,Gm14772,
ENSMUSG00000031382,ASB11,Asb11,ENSG00000165192
ENSMUSG00000004098,COL5A3,Col5a3,ENSG00000080573
ENSMUSG00000118232,,Gm50269,
ENSMUSG00000118107,,Gm34455,
ENSMUSG00000004798,ULK2,Ulk2,ENSG00000083290
ENSMUSG00000024190,DUSP1,Dusp1,ENSG00000120129
ENSMUSG00000029660,TEX26,Tex26,ENSG00000175664
ENSMUSG00000033576,APOL6,Apol6,ENSG00000221963
ENSMUSG00000117691,,Gm50319,
ENSMUSG00000118915,,Gm23140,
ENSMUSG00000025049,TAF5,Taf5,ENSG00000148835
ENSMUSG00000118368,,Gm50274,
ENSMUSG00000118068,,Gm50275,
ENSMUSG00000068604,,Gm8225,
ENSMUSG00000090675,OR5V1,Or5v1b,ENSG00000243729
ENSMUSG00000071528,ATP5MK,Atp5md,ENSG00000173915
ENSMUSG00000051611,,Or14j9,
ENSMUSG00000024290,ROCK1,Rock1,ENSG00000067900
ENSMUSG00000081931,,Gm15211,
ENSMUSG00000035454,,Samt3,
ENSMUSG00000119572,,Gm24753,
ENSMUSG00000025047,PDCD11,Pdcd11,ENSG00000148843
ENSMUSG00000033565,RBFOX2,Rbfox2,ENSG00000100320
ENSMUSG00000055188,,Rbm3os,
ENSMUSG00000046991,WDR27,Wdr27,ENSG00000184465
ENSMUSG00000025056,NR0B1,Nr0b1,ENSG00000169297
ENSMUSG00000031384,ASB9,Asb9,ENSG00000102048
ENSMUSG00000107164,,4933425D22Rik,
ENSMUSG00000107132,,Gm15997,
ENSMUSG00000072847,,A530017D24Rik,
ENSMUSG00000038126,MPHOSPH9,Mphosph9,ENSG00000051825
ENSMUSG00000098196,,Gm26964,
ENSMUSG00000020340,CYFIP2,Cyfip2,ENSG00000055163
ENSMUSG00000080834,,Gm15216,
ENSMUSG00000035427,MAGEB2,Mageb4,ENSG00000099399
ENSMUSG00000083830,,Gm8839,
ENSMUSG00000082033,,Mageb10-ps,
ENSMUSG00000082461,,Gm8844,
ENSMUSG00000088217,RNU6-774P,Gm22079,ENSG00000200108
ENSMUSG00000112981,,5033424D13Rik,
ENSMUSG00000083977,,Mageb8-ps,
ENSMUSG00000040877,WDR25,Wdr25,ENSG00000176473
ENSMUSG00000080069,,Gm41,
ENSMUSG00000085577,,Mageb6-ps,
ENSMUSG00000118598,,Gm18438,
ENSMUSG00000082450,,Mageb7-ps,
ENSMUSG00002075969,,Gm55202,
ENSMUSG00000039201,TBC1D25,Tbc1d25,ENSG00000068354
ENSMUSG00000100081,,Gm29434,
ENSMUSG00000077607,,Gm25803,
ENSMUSG00000081391,,Gm11765,
ENSMUSG00000083385,,Gm11411,
ENSMUSG00000087540,,Gm11412,
ENSMUSG00002076931,,Gm55520,
ENSMUSG00000087608,,Gm12914,
ENSMUSG00000073774,KNCN,Kncn,ENSG00000162456
ENSMUSG00002075521,,Gm55495,
ENSMUSG00000032120,C2CD2L,C2cd2l,ENSG00000172375
ENSMUSG00000033147,SLC22A15,Slc22a15,ENSG00000163393
ENSMUSG00000012117,DHDDS,Dhdds,ENSG00000117682
ENSMUSG00000113966,,Gm47980,
ENSMUSG00000113478,,Gm18405,
ENSMUSG00000040867,BEGAIN,Begain,ENSG00000183092
ENSMUSG00000092292,,Or14j2,
ENSMUSG00000092577,,Gm7393,
ENSMUSG00000062629,,Or14j3,
ENSMUSG00000033033,CALHM2,Calhm2,ENSG00000138172
ENSMUSG00000109188,,Gm18213,
ENSMUSG00000092413,,Or14j4,
ENSMUSG00000113885,,Gm47802,
ENSMUSG00000113650,,Gm47826,
ENSMUSG00000030605,MFGE8,Mfge8,ENSG00000140545
ENSMUSG00000113754,,Gm47401,
ENSMUSG00002075551,,Gm55276,
ENSMUSG00000035493,TGFBI,Tgfbi,ENSG00000120708
ENSMUSG00000050088,C6orf120,1600012H06Rik,ENSG00000185127
ENSMUSG00000052372,IL1RAPL1,Il1rapl1,ENSG00000169306
ENSMUSG00000079258,CALHM1,Calhm1,ENSG00000185933
ENSMUSG00000094219,CALHM3,Calhm3,ENSG00000183128
ENSMUSG00000091230,,H1f11-ps,
ENSMUSG00000061336,,Or14j10,
ENSMUSG00000103115,,Gm37584,
ENSMUSG00000024659,ANXA1,Anxa1,ENSG00000135046
ENSMUSG00000074480,MEX3A,Mex3a,ENSG00000254726
ENSMUSG00000095286,,Or2g25,
ENSMUSG00000084728,,Mir1905,
ENSMUSG00000048540,NHLH2,Nhlh2,ENSG00000177551
ENSMUSG00000055932,FTO,Fto,ENSG00000140718
ENSMUSG00000080990,,Or10al2,
ENSMUSG00000113306,,Mif-ps7,
ENSMUSG00000059964,,Or10al3,
ENSMUSG00000103762,,Gm37861,
ENSMUSG00002076958,,Gm55076,
ENSMUSG00000103971,,Gm37679,
ENSMUSG00002076335,,Gm55077,
ENSMUSG00000021140,PCNX1,Pcnx,ENSG00000100731
ENSMUSG00000104930,,Gm43243,
ENSMUSG00000083779,,Gm14775,
ENSMUSG00000084029,,Gm8855,
ENSMUSG00000070103,MIR488,Mir488,ENSG00000202609
ENSMUSG00000105346,,Gm18894,
ENSMUSG00000102508,,Gm37367,
ENSMUSG00000102618,,Gm37848,
ENSMUSG00000067189,,Gm7335,
ENSMUSG00000063994,,Or10al4,
ENSMUSG00000008601,RAB25,Rab25,ENSG00000132698
ENSMUSG00000026620,MARK1,Mark1,ENSG00000116141
ENSMUSG00000083421,,Gm14776,
ENSMUSG00000060017,,Or10al5,
ENSMUSG00000088524,SNORD2,Snord2,ENSG00000238942
ENSMUSG00000064880,SNORA63B,Gm24201,ENSG00000200418
ENSMUSG00000093056,RN7SL630P,Gm24812,ENSG00000264978
ENSMUSG00002076817,,Gm55082,
ENSMUSG00000081424,,Gm14774,
ENSMUSG00000087935,SNORA81,Snora81,ENSG00000221420
ENSMUSG00000064382,SNORA63,Gm26447,ENSG00000200320
ENSMUSG00000065208,SNORA4,Gm24616,ENSG00000263776
ENSMUSG00000022881,RFC4,Rfc4,ENSG00000163918
ENSMUSG00000065747,RNU6-934P,Gm25006,ENSG00000202024
ENSMUSG00000081877,,Gm8858,
ENSMUSG00000082595,,Gm14793,
ENSMUSG00000081892,,Gm8864,
ENSMUSG00000023883,PHF10,Phf10,ENSG00000130024
ENSMUSG00000083058,,Gm14795,
ENSMUSG00002075826,RN7SKP129,Gm55555,ENSG00000222220
ENSMUSG00000084355,,Gm14792,
ENSMUSG00000105382,,Gm43339,
ENSMUSG00000086142,,Ppp4r3c-ps,
ENSMUSG00000081673,,Gm14794,
ENSMUSG00000031168,EBP,Ebp,ENSG00000147155
ENSMUSG00000029500,PGAM5,Pgam5,ENSG00000247077
ENSMUSG00000028062,LAMTOR2,Lamtor2,ENSG00000116586
ENSMUSG00000058567,,Gm2531,
ENSMUSG00000095616,,Gm26244,
ENSMUSG00000117510,,Gm50032,
ENSMUSG00000117512,,Gm7156,
ENSMUSG00000117492,,Gm19052,
ENSMUSG00000117552,,Gm5686,
ENSMUSG00000117363,,Gm50033,
ENSMUSG00000042942,GREB1L,Greb1l,ENSG00000141449
ENSMUSG00000083640,,Gm8876,
ENSMUSG00000027506,TPD52,Tpd52,ENSG00000076554
ENSMUSG00000097961,,Gm27000,
ENSMUSG00000019768,ESR1,Esr1,ENSG00000091831
ENSMUSG00000102784,,Gm38251,
ENSMUSG00000084559,,Mir1906-2,
ENSMUSG00002075639,,Gm55207,ENSG00000276919
ENSMUSG00000103942,,Gm34732,
ENSMUSG00000082847,,Gm5759,
ENSMUSG00000081167,,Gm8880,
ENSMUSG00000103478,,4930433J02Rik,
ENSMUSG00000084060,,Gm16412,
ENSMUSG00000104461,,Gm37662,
ENSMUSG00000082311,,Gm14791,
ENSMUSG00000081458,,Gm14796,
ENSMUSG00000081033,,Gm14797,
ENSMUSG00000026155,SMAP1,Smap1,ENSG00000112305
ENSMUSG00000083923,,Gm649,
ENSMUSG00000118508,,Gm18439,
ENSMUSG00000083597,,Gm14805,
ENSMUSG00000053773,RDH8,Rdh8,ENSG00000080511
ENSMUSG00000061778,MOSPD2,Mospd2,ENSG00000130150
ENSMUSG00000083947,,Or10al6,
ENSMUSG00000118527,,Gm53025,
ENSMUSG00000109185,,Gm18268,
ENSMUSG00000116540,,Gm49624,
ENSMUSG00000022878,ADIPOQ,Adipoq,ENSG00000181092
ENSMUSG00000045202,,Or2g1,
ENSMUSG00000038884,SHFL,Shfl,ENSG00000130813
ENSMUSG00000116780,DYNLT2,Dynlt2a3,ENSG00000184786
ENSMUSG00000084299,,Gm6630,
ENSMUSG00000081988,,Gm15746,
ENSMUSG00000045231,,BC106179,
ENSMUSG00002075873,,Gm55846,
ENSMUSG00000022885,ST6GAL1,St6gal1,ENSG00000073849
ENSMUSG00000023216,EPB42,Epb42,ENSG00000166947
ENSMUSG00000044985,,Or2b4,
ENSMUSG00000087439,,Gm15788,
ENSMUSG00000029499,PXMP2,Pxmp2,ENSG00000176894
ENSMUSG00000050613,OR14J1,Or14j1,ENSG00000204695
ENSMUSG00000092269,,Gm9577,
ENSMUSG00000109212,,Or14j5,
ENSMUSG00000092458,,Gm18737,
ENSMUSG00000032123,DPAGT1,Dpagt1,ENSG00000172269
ENSMUSG00000092468,,Gm18520,
ENSMUSG00000116953,ERMARD,9030025P20Rik,ENSG00000130023
ENSMUSG00000026154,SDHAF4,Sdhaf4,ENSG00000154079
ENSMUSG00000007080,POLE,Pole,ENSG00000177084
ENSMUSG00000102495,,Gm26524,
ENSMUSG00000025381,CNPY2,Cnpy2,ENSG00000257727
ENSMUSG00000073530,PAPPA2,Pappa2,ENSG00000116183
ENSMUSG00000048721,FNDC9,Fndc9,ENSG00000172568
ENSMUSG00002076223,,Gm55086,
ENSMUSG00002075651,RNU6-256P,Gm55087,ENSG00000252556
ENSMUSG00002076537,,Gm55189,
ENSMUSG00000033383,RTP1,Rtp1,ENSG00000175077
ENSMUSG00000081078,,Gm12568,
ENSMUSG00000094111,,Nutf2-ps2,
ENSMUSG00002075008,,Gm55190,ENSG00000202283
ENSMUSG00000108387,,Gm31510,
ENSMUSG00000024293,ESCO1,Esco1,ENSG00000141446
ENSMUSG00000035172,PLEKHH3,Plekhh3,ENSG00000068137
ENSMUSG00000042289,HSD3B7,Hsd3b7,ENSG00000099377
ENSMUSG00000110233,,Gm45427,
ENSMUSG00000110138,,4831440D22Rik,
ENSMUSG00000001576,ERGIC1,Ergic1,ENSG00000113719
ENSMUSG00000022887,MASP1,Masp1,ENSG00000127241
ENSMUSG00000110079,,Gm45292,
ENSMUSG00000109642,,Gm45289,
ENSMUSG00000109709,,Gm45290,
ENSMUSG00000110068,,Gm45294,
ENSMUSG00000110325,,Gm45293,
ENSMUSG00000110302,,Gm45295,
ENSMUSG00000110371,,Gm9619,
ENSMUSG00000110073,,Gm2875,
ENSMUSG00000046159,CHRM3,Chrm3,ENSG00000133019
ENSMUSG00000110216,,Gm36325,
ENSMUSG00000110304,,Gm36380,
ENSMUSG00000031734,IRX3,Irx3,ENSG00000177508
ENSMUSG00000113146,,Gm47406,
ENSMUSG00000038742,ANGPTL6,Angptl6,ENSG00000130812
ENSMUSG00000113502,,Gm47411,
ENSMUSG00000113680,,Gm47405,
ENSMUSG00000113695,,9330159N22Rik,
ENSMUSG00002076405,,Gm55284,
ENSMUSG00000113261,,Gm47404,
ENSMUSG00000097009,,Gm26861,
ENSMUSG00000005683,CS,Cs,ENSG00000062485
ENSMUSG00000114469,,C730002L08Rik,
ENSMUSG00000113758,,Gm47407,
ENSMUSG00000113243,,Gm36525,
ENSMUSG00002075343,,Gm55285,
ENSMUSG00000114134,,Gm47408,
ENSMUSG00000113673,,Gm47486,
ENSMUSG00000006435,NEURL1,Neurl1a,ENSG00000107954
ENSMUSG00000077618,,Gm25496,
ENSMUSG00000110740,,Gm48853,
ENSMUSG00000113799,,Gm47487,
ENSMUSG00000049932,H2AX,H2ax,ENSG00000188486
ENSMUSG00000099664,,Gm28511,
ENSMUSG00000014850,MSH3,Msh3,ENSG00000113318
ENSMUSG00000099812,,Gm28515,
ENSMUSG00002075808,,Gm55497,
ENSMUSG00000035395,DCAF8L1,Dcaf8l,ENSG00000226372
ENSMUSG00000035395,DCAF8L2,Dcaf8l,ENSG00000189186
ENSMUSG00000004100,PPAN,Ppan,ENSG00000130810
ENSMUSG00000109696,,Gm36670,
ENSMUSG00000110274,,Gm36843,
ENSMUSG00000101613,,Gm28516,
ENSMUSG00000065636,,Gm24254,
ENSMUSG00000047661,,1600012P17Rik,
ENSMUSG00000110380,,Gm45332,
ENSMUSG00000110198,,Gm45335,
ENSMUSG00000110134,,Gm45334,
ENSMUSG00000095651,,Gm21817,
ENSMUSG00000037437,ADAM32,Adam32,ENSG00000197140
ENSMUSG00000053675,TGM5,Tgm5,ENSG00000104055
ENSMUSG00000104014,,4930562F17Rik,
ENSMUSG00000089313,U8,Gm23182,ENSG00000238519
ENSMUSG00000089313,U8,Gm23182,ENSG00000212145
ENSMUSG00000089313,U8,Gm23182,ENSG00000201398
ENSMUSG00000089313,U8,Gm23182,ENSG00000206987
ENSMUSG00000089313,U8,Gm23182,ENSG00000207430
ENSMUSG00000089313,U8,Gm23182,ENSG00000207432
ENSMUSG00000061992,,Gm4953,
ENSMUSG00000039914,COQ10A,Coq10a,ENSG00000135469
ENSMUSG00000031285,DCX,Dcx,ENSG00000077279
ENSMUSG00000104169,,Gm7430,
ENSMUSG00000077702,SNORD105,Gm24067,ENSG00000209645
ENSMUSG00000089571,SNORD105B,Gm23008,ENSG00000238531
ENSMUSG00000118421,,Gm50491,
ENSMUSG00000070319,EIF3G,Eif3g,ENSG00000130811
ENSMUSG00000038305,SPATS2L,Spats2l,ENSG00000196141
ENSMUSG00000113622,,Gm49749,
ENSMUSG00002076178,,Gm55080,
ENSMUSG00000113746,,Gm48242,
ENSMUSG00000118127,,Gm36693,
ENSMUSG00000040856,DLK1,Dlk1,ENSG00000185559
ENSMUSG00000117659,,Gm50339,
ENSMUSG00000118029,,Gm55328,
ENSMUSG00000053279,ALDH1A1,Aldh1a1,ENSG00000165092
ENSMUSG00000081313,,Gm14213,
ENSMUSG00000019715,GLE1,Gle1,ENSG00000119392
ENSMUSG00000014498,ANKRD52,Ankrd52,ENSG00000139645
ENSMUSG00002075489,,Gm55533,
ENSMUSG00000034185,TMEM275,Tmem275,ENSG00000282881
ENSMUSG00000116481,,Gm49514,
ENSMUSG00000109783,,Gm45338,
ENSMUSG00000050966,LIN28A,Lin28a,ENSG00000131914
ENSMUSG00000033355,RTP4,Rtp4,ENSG00000136514
ENSMUSG00000032297,CELF6,Celf6,ENSG00000140488
ENSMUSG00000087288,,Gm13061,
ENSMUSG00000049410,,Zfp683,
ENSMUSG00000017167,CNTNAP1,Cntnap1,ENSG00000108797
ENSMUSG00000033306,LPP,Lpp,ENSG00000145012
ENSMUSG00000028707,DMBX1,Dmbx1,ENSG00000197587
ENSMUSG00000039202,ABHD2,Abhd2,ENSG00000140526
ENSMUSG00000047168,,Gm6684,
ENSMUSG00000024747,ALDH1A1,Aldh1a7,ENSG00000165092
ENSMUSG00000058114,,Or14j6,
ENSMUSG00002076154,,Gm55492,
ENSMUSG00000059030,,Or14j7,
ENSMUSG00000079710,DYNLT2,Dynlt2a2,ENSG00000184786
ENSMUSG00000079103,TGM7,Tgm7,ENSG00000159495
ENSMUSG00000103461,,Gm37616,
ENSMUSG00000027861,CASQ2,Casq2,ENSG00000118729
ENSMUSG00000100622,HMGN4,Gm20379,ENSG00000182952
ENSMUSG00000021707,DHFR,Dhfr,ENSG00000228716
ENSMUSG00000021707,DHFR2,Dhfr,ENSG00000178700
ENSMUSG00000024749,TMC1,Tmc1,ENSG00000165091
ENSMUSG00000091078,,Gm17218,
ENSMUSG00000092295,,Gm20543,
ENSMUSG00000092513,,Gm20542,
ENSMUSG00000092186,,Gm5967,
ENSMUSG00000012123,CRYBG2,Crybg2,ENSG00000176092
ENSMUSG00000074890,LCMT2,Lcmt2,ENSG00000168806
ENSMUSG00000087722,,Gm26277,
ENSMUSG00000081256,,Gm15791,
ENSMUSG00000090907,,C030017D09Rik,
ENSMUSG00000108521,,Gm44639,
ENSMUSG00000085606,,Gm15792,
ENSMUSG00000109376,,Or14j8,
ENSMUSG00000108460,,Gm39041,
ENSMUSG00002076442,,Gm55804,
ENSMUSG00000021540,SMAD5,Smad5,ENSG00000113658
ENSMUSG00000089009,RNU6-442P,Gm23858,ENSG00000206695
ENSMUSG00000092213,,Gm18522,
ENSMUSG00000030806,STX1B,Stx1b,ENSG00000099365
ENSMUSG00000029503,P2RX2,P2rx2,ENSG00000187848
ENSMUSG00002076653,,Gm55537,
ENSMUSG00000092390,,Gm20541,
ENSMUSG00000031737,IRX5,Irx5,ENSG00000176842
ENSMUSG00000081724,,Or10al7,
ENSMUSG00000047804,AKAP10,Akap10,ENSG00000108599
ENSMUSG00002074905,,Gm55637,
ENSMUSG00000098701,,Mir6914,
ENSMUSG00000106600,,Mir6915,
ENSMUSG00000090761,,Gm17201,
ENSMUSG00000116895,ERMARD,Gm3435,ENSG00000130023
ENSMUSG00000058799,NAP1L1,Nap1l1,ENSG00000187109
ENSMUSG00000002477,SNRPD1,Snrpd1,ENSG00000167088
ENSMUSG00000110290,,Gm45336,
ENSMUSG00000031738,IRX6,Irx6,ENSG00000159387
ENSMUSG00000108808,,Gm45204,
ENSMUSG00000035585,TSEN34,Tsen34,ENSG00000170892
ENSMUSG00000094878,,Or2g7,
ENSMUSG00000016346,KCNQ2,Kcnq2,ENSG00000075043
ENSMUSG00000118293,,Gm32750,
ENSMUSG00000092461,,Gm18833,
ENSMUSG00000103116,,4930539M17Rik,
ENSMUSG00000103011,,Gm8860,
ENSMUSG00000015575,ATP6V0E1,Atp6v0e,ENSG00000113732
ENSMUSG00000053617,SH3PXD2A,Sh3pxd2a,ENSG00000107957
ENSMUSG00000002475,ABHD3,Abhd3,ENSG00000158201
ENSMUSG00000105342,,Gm43244,
ENSMUSG00000106296,,4632404M16Rik,
ENSMUSG00000008604,UBQLN4,Ubqln4,ENSG00000160803
ENSMUSG00000081628,,Gm14804,
ENSMUSG00000082422,,Gm6973,
ENSMUSG00000082060,,Gm15048,
ENSMUSG00000079513,PPP4R3C,4932429P05Rik,ENSG00000224960
ENSMUSG00000110023,,Gm45505,
ENSMUSG00000078967,,Gapdh-ps16,
ENSMUSG00000083253,,Gm7108,
ENSMUSG00000031740,MMP2,Mmp2,ENSG00000087245
ENSMUSG00002076120,,Gm55222,
ENSMUSG00000085139,SERTM2,A730046J19Rik,ENSG00000260802
ENSMUSG00000100506,,Nanog-ps1,
ENSMUSG00000035387,PPP4R3C,4930415L06Rik,ENSG00000224960
ENSMUSG00000083508,,Gm6027,
ENSMUSG00000082479,,Gm4746,
ENSMUSG00000084289,,Fth1-ps,
ENSMUSG00000091497,,Mageb11,
ENSMUSG00000059972,,Gm14773,
ENSMUSG00002075104,,Gm55294,
ENSMUSG00000079707,DYNLT2,Dynlt2a1,ENSG00000184786
ENSMUSG00002075185,,Gm55295,
ENSMUSG00000000682,CD52,Cd52,ENSG00000169442
ENSMUSG00002076114,,Gm55223,
ENSMUSG00000082832,,Gm14786,
ENSMUSG00000021725,PARP8,Parp8,ENSG00000151883
ENSMUSG00000080765,,Gm8908,
ENSMUSG00000081235,,Gm14788,
ENSMUSG00000073069,MAGEB6,Mageb2,ENSG00000176746
ENSMUSG00000073069,MAGEB6B,Mageb2,ENSG00000232030
ENSMUSG00000069114,ZBTB10,Zbtb10,ENSG00000205189
ENSMUSG00000083926,,Gm14783,
ENSMUSG00000047757,FANCB,Fancb,ENSG00000181544
ENSMUSG00000043312,,Or2y3,
ENSMUSG00000034171,FAAH,Faah,ENSG00000117480
ENSMUSG00002076460,,Gm55345,
ENSMUSG00000097365,,C030034L19Rik,
ENSMUSG00000067186,,Or2h15,
ENSMUSG00000031555,ADAM9,Adam9,ENSG00000168615
ENSMUSG00000041355,SSR2,Ssr2,ENSG00000163479
ENSMUSG00000063240,,Or2n1b,
ENSMUSG00000032126,HMBS,Hmbs,ENSG00000256269
ENSMUSG00000044052,CCR10,Ccr10,ENSG00000184451
ENSMUSG00000096009,,Or2n1,
ENSMUSG00000119501,,Gm23721,
ENSMUSG00000084805,,Gm12273,
ENSMUSG00000057801,,Or2n1c,
ENSMUSG00000068663,CLEC16A,Clec16a,ENSG00000038532
ENSMUSG00000020395,ITK,Itk,ENSG00000113263
ENSMUSG00000048249,CREBRF,Crebrf,ENSG00000164463
ENSMUSG00000097387,,4930563E18Rik,
ENSMUSG00000024294,MIB1,Mib1,ENSG00000101752
ENSMUSG00000094861,MAGEB6,Mageb6b1,ENSG00000176746
ENSMUSG00000094861,MAGEB6B,Mageb6b1,ENSG00000232030
ENSMUSG00000079600,,Gm17604,
ENSMUSG00000096072,MAGEB6,Mageb6b2,ENSG00000176746
ENSMUSG00000096072,MAGEB6B,Mageb6b2,ENSG00000232030
ENSMUSG00000030805,STX4,Stx4a,ENSG00000103496
ENSMUSG00000074479,,Rtraf-ps,
ENSMUSG00000080863,,Gm14787,
ENSMUSG00000040209,ZNF704,Zfp704,ENSG00000164684
ENSMUSG00000098786,,Mir6995,
ENSMUSG00000084057,,Gm8916,
ENSMUSG00000118047,,4930554I06Rik,
ENSMUSG00000083955,,Gm14785,
ENSMUSG00000118086,,Gm52981,
ENSMUSG00000057805,,1700084M14Rik,
ENSMUSG00000118090,,Gm50236,
ENSMUSG00000081960,,Mageb17-ps,
ENSMUSG00000118044,,Gm50243,
ENSMUSG00000064129,MAGEB5,Mageb5b,ENSG00000188408
ENSMUSG00000024750,ZFAND5,Zfand5,ENSG00000107372
ENSMUSG00000018589,GLRA2,Glra2,ENSG00000101958
ENSMUSG00000022016,AKAP11,Akap11,ENSG00000023516
ENSMUSG00000057443,,Or2n1e,
ENSMUSG00000118342,,Gm50255,
ENSMUSG00000082134,,Gm15236,
ENSMUSG00000042694,STN1,Stn1,ENSG00000107960
ENSMUSG00000103485,,Gm38001,
ENSMUSG00000103876,,Gm17806,
ENSMUSG00000031337,MTM1,Mtm1,ENSG00000171100
ENSMUSG00000054940,OR2J1,Or2j3,ENSG00000204702
ENSMUSG00000054940,OR2J2,Or2j3,ENSG00000204700
ENSMUSG00000054940,OR2J3,Or2j3,ENSG00000204701
ENSMUSG00000027860,VANGL1,Vangl1,ENSG00000173218
ENSMUSG00000039410,PRDM16,Prdm16,ENSG00000142611
ENSMUSG00000092615,,Or2au1-ps1,
ENSMUSG00000097633,,Gm16617,
ENSMUSG00000096840,,Or2n1d,
ENSMUSG00000021893,CAPN7,Capn7,ENSG00000131375
ENSMUSG00000112977,,Gm34081,
ENSMUSG00000113704,,Gm27528,
ENSMUSG00002076191,,Gm55083,
ENSMUSG00002076695,,Gm55095,
ENSMUSG00002074892,,Gm55096,ENSG00000276919
ENSMUSG00000117177,,Gm49810,
ENSMUSG00000084535,,Mir1906-1,
ENSMUSG00000117135,,Gm49811,
ENSMUSG00000076451,MIR770,Mir770,ENSG00000211574
ENSMUSG00000076316,,Mir673,
ENSMUSG00000077025,,Mir493,
ENSMUSG00000065526,MIR337,Mir337,ENSG00000199151
ENSMUSG00000105210,,Mir3544,
ENSMUSG00000024191,BNIP1,Bnip1,ENSG00000113734
ENSMUSG00000072900,,Mir540,
ENSMUSG00000076313,MIR665,Mir665,ENSG00000283159
ENSMUSG00000119229,,Mir3070a,
ENSMUSG00000119223,,Mir3070b,
ENSMUSG00000042700,SIPA1L1,Sipa1l1,ENSG00000197555
ENSMUSG00000006333,RPS9,Rps9,ENSG00000170889
ENSMUSG00000072754,LRCOL1,Lrcol1,ENSG00000204583
ENSMUSG00000097267,,1700109K24Rik,
ENSMUSG00000116298,,4833412C15Rik,
ENSMUSG00000031556,TM2D2,Tm2d2,ENSG00000169490
ENSMUSG00000116185,,Gm49411,
ENSMUSG00000089242,RNU1-65P,Gm24056,ENSG00000200789
ENSMUSG00000116413,,Gm49436,
ENSMUSG00000106740,,Gm21221,
ENSMUSG00000010601,,Apol7a,
ENSMUSG00000097990,,Gm19557,
ENSMUSG00000107214,,4930500F04Rik,
ENSMUSG00000058624,GDA,Gda,ENSG00000119125
ENSMUSG00000089916,,Gm16160,
ENSMUSG00000105151,,Gm43241,
ENSMUSG00000105966,,Gm43242,
ENSMUSG00000106459,,Gm43245,
ENSMUSG00000107279,,Gm43450,
ENSMUSG00000036552,ERMARD,Ermard,ENSG00000130023
ENSMUSG00000027508,PAG1,Pag1,ENSG00000076641
ENSMUSG00000107093,,Gm43452,
ENSMUSG00000107112,,Gm36241,
ENSMUSG00000107056,,Gm21048,
ENSMUSG00000043323,FBRSL1,Fbrsl1,ENSG00000112787
ENSMUSG00000033192,LPCAT2,Lpcat2,ENSG00000087253
ENSMUSG00000093458,,Gm20688,
ENSMUSG00000023033,SCN8A,Scn8a,ENSG00000196876
ENSMUSG00000049728,ZNF668,Zfp668,ENSG00000167394
ENSMUSG00000027859,NGF,Ngf,ENSG00000134259
ENSMUSG00000091283,,Gm17234,
ENSMUSG00000054770,KCTD18,Kctd18,ENSG00000155729
ENSMUSG00000049739,ZNF646,Zfp646,ENSG00000167395
ENSMUSG00000089794,,Gm16337,
ENSMUSG00000106121,,Gm42679,
ENSMUSG00002076636,,Gm55352,
ENSMUSG00000104619,,Gm42678,
