gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cycling PVL	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Monocyte	NK cells	NKT cells	PVL Differentiated	PVL Immature	T cells CD4+	T cells CD8+
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0CDC669B3	0.015	0.012	0.0	0.05	0.026	0.0	0.0	0.0	0.0	0.337	0.052	0.12	0.104	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-SC04DB1BDAB	0.03	0.027	0.0	0.329	0.243	0.82	0.0	0.0	0.0	0.125	0.199	0.18	0.104	0.0	0.0	0.0	0.0	0.109	0.17	0.005	0.0
AMN	Q9BXJ7	True	AMNLS_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CUBN	O60494	True	CUBN_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2M	P61769	True	B2MG_HUMAN	FcRn_complex	CPI-SC0DF13E412	0.529	0.505	0.097	0.702	0.531	0.0	0.0	1.375	1.144	0.939	0.727	0.818	0.41	1.494	1.295	0.0	0.099	0.2	0.29	0.051	0.076
FCGRT	P55899	True	FCGRN_HUMAN	FcRn_complex	CPI-SC0DF13E412	0.529	0.505	0.097	0.702	0.531	0.0	0.0	1.375	1.144	0.939	0.727	0.818	0.41	1.494	1.295	0.0	0.099	0.2	0.29	0.051	0.076
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC0CF9E0563	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.006	0.0	0.0	0.0	0.01	0.03	0.0	0.0
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC092468258	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.006	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC0CF9E0563	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.006	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC092468258	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.006	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC039BEEDE4	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC04590CF27	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0277D6476	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0596FD9F6	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0185A7BDE	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B6D1BF72	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC06EFB9697	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0F68FD442	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0908CF012	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0E7F51B25	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC031A56DEB	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0B9D5B3BB	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC08F2BED38	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC061351B3F	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC077E857AE	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC07648DD90	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC028E09B43	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC05E81C125	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC02EBDBB5C	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0D8F589A1	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0942D4B76	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0434B6726	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0F9E07951	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC005D197A2	0.02	0.03	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.006	0.0	0.024	0.0	0.004	0.0	0.0	0.0	0.01	0.03	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0B51DC960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.977	1.126	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0AFC650CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.977	1.126	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC03F1C301F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.977	1.126	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0B51DC960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.977	1.126	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0AFC650CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.977	1.126	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC03F1C301F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.977	1.126	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.014	0.077	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0152439C2	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC04B4CB182	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC094731290	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0B7534B27	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC073C44F4A	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC029073BCD	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0318621C2	0.05	0.038	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC07B7E6361	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A49C6C7E	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC00BD4551E	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A81AF307	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC050F278B4	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0D6D44FE1	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E0F34C9F	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0B18D6471	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E713417E	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0EB5D8E44	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC01EBF0CE9	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0C644006E	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC094C611B7	0.0	0.0	0.0	0.029	0.005	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.023	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC04F7D62D5	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC06037057B	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0148F76F0	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0EB633CED	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0675C8528	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0512E3581	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0AE0AAAFB	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0ADD9F3A1	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0637CC9D5	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC00BDFD604	0.0	0.002	0.0	0.039	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC044BB9279	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0827E3502	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0B0BAF8DB	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0671450D5	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC066A4E191	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0E11F543C	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC081B09E04	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC02753B9BD	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC01D3E6936	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC092C6BB7D	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0456BB36C	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0AEC52E73	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC05E4FA547	0.083	0.066	0.0	0.035	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.021	0.159	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0560E3B5F	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC060CAF2BD	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC05D7BF6AC	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC09E6AC2F5	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC09C59F73D	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC016937C58	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.0	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
