gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	AVN_P_cell	AVN_bundle_cell	Adip1	Adip2	B	B_plasma	CD14+Mo	CD16+Mo	CD4+T_act	CD4+T_naive	CD8+T_te	CD8+T_trans	DC	EC10_CMC-like	EC1_cap	EC2_cap	EC3_cap	EC4_immune	EC5_art	EC6_ven	EC7_endocardial	EC8_ln	FB1	FB2	FB3	FB4_activated	FB5	FB6	LYVE1+IGF1+MP	LYVE1+MP_cycling	LYVE1+TIMD4+MP	Mast	MoMP	NC1_glial	NC2_glial_NGF+	NK_CD16hi	NK_CD56hi	PC1_vent	PC2_atria	PC3_str	PC4_CMC-like	SMC1_basic	SMC2_art	aCM1	aCM2	aCM3	aCM4	myocardium_ventricular	node	vCM1	vCM2	vCM4
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS089FD09E6	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS00A7733FA	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS01A3AC839	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS030383002	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS08D228541	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS07A1648FA	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0025DD588	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS070231C73	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0841797A6	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS085E14488	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0193D81E1	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS05ACAFBD2	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS078CDAFB1	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS00290FA70	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0CED4AFF9	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS066948C65	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS069FF2349	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0E980F38F	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS03B1C5B41	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0668FAE44	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS025BC51B2	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS02BD41E87	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS02FCA14EE	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0291172CA	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0C7624AC5	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS01CD44B65	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0E46B92C2	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0E54A988A	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0219D56DD	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS04FC7ADAB	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0F6181D1B	0.168	0.159	0.323	0.561	0.084	0.0	0.0	0.034	0.06	0.0	0.0	0.0	0.0	0.076	0.01	0.009	0.024	0.142	0.032	0.032	0.097	0.02	0.576	0.695	0.689	0.703	0.531	0.616	0.05	0.053	0.038	0.523	0.032	0.051	0.605	0.0	0.0	0.033	0.036	0.019	0.85	0.265	0.516	0.032	0.032	0.073	0.081	0.498	0.556	0.239	0.133	0.207
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0487E8E7C	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS05C93E620	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS03A2BABA1	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS044209A7B	0.173	0.081	0.101	0.147	0.0	0.0	0.128	0.042	0.0	0.0	0.0	0.0	0.0	0.065	0.005	0.0	0.0	0.0	0.031	0.03	0.07	0.072	0.01	0.03	0.019	0.049	0.03	0.136	0.0	0.084	0.038	0.15	0.0	4.586	3.81	0.0	0.0	0.0	0.0	0.018	0.0	0.028	0.0	0.093	0.213	0.128	0.095	0.076	0.008	0.052	0.046	0.041
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS01FCBC731	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.05	0.032	0.022	0.022	0.0	0.007	0.114	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.092	0.0	0.0	0.0	0.0	0.036	0.018	0.0	0.0	0.002
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS02D8F844E	0.08	0.325	0.399	0.525	0.0	0.0	0.0	0.0	0.061	0.087	0.0	0.0	0.0	0.059	0.008	0.0	0.0	0.0	0.011	0.045	0.425	0.159	0.137	0.24	0.206	0.422	0.341	0.313	0.012	0.074	0.054	0.316	0.035	3.601	2.96	0.0	0.0	0.01	0.014	0.016	0.125	0.134	0.27	0.101	0.184	0.369	0.037	0.279	0.345	0.05	0.067	0.054
TENM1	Q9UKZ4	False	TEN1_HUMAN		CPI-SS083BB1EB3	0.004	0.0	0.048	0.178	0.0	0.0	0.0	0.0	0.117	0.075	0.0	0.107	0.155	0.0	0.012	0.0	0.012	0.0	0.012	0.008	0.032	0.0	0.133	0.099	0.125	0.174	0.257	0.184	0.0	0.0	0.0	0.37	0.0	0.059	0.159	0.179	0.0	0.077	0.136	0.113	0.589	0.084	0.1	0.006	0.007	0.006	0.0	0.164	0.252	0.007	0.01	0.008
TENM2	Q9NT68	False	TEN2_HUMAN		CPI-SS021718DBF	2.069	2.643	0.021	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.361	0.006	0.011	0.0	0.081	0.068	0.053	0.0	0.09	0.034	0.06	0.06	0.081	0.065	0.159	0.008	0.02	0.0	0.0	0.016	0.04	0.125	0.0	0.0	0.023	0.02	0.037	1.213	0.022	0.114	1.319	1.874	1.364	1.33	0.156	0.032	1.966	1.849	1.808
TENM3	Q9P273	False	TEN3_HUMAN		CPI-SS075F456AF	0.269	0.479	2.107	2.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.042	0.028	0.018	0.033	0.028	0.175	0.171	0.216	0.189	0.177	0.18	0.153	0.012	0.111	0.052	0.0	0.0	1.868	1.662	0.0	0.0	0.013	0.03	0.006	0.201	0.021	0.038	0.4	0.393	0.274	0.332	0.16	0.183	0.151	0.178	0.111
TENM4	Q6N022	False	TEN4_HUMAN		CPI-SS0FD44484F	0.109	0.015	2.097	2.044	0.125	0.0	0.0	0.156	0.0	0.0	0.0	0.0	0.353	0.012	0.0	0.0	0.0	0.0	0.013	0.022	0.0	0.0	0.309	0.106	0.157	0.499	0.254	0.35	0.391	0.18	0.281	0.0	0.502	0.035	0.39	0.0	0.0	0.0	0.023	0.01	0.0	0.0	0.169	0.084	0.075	0.051	0.056	0.359	0.642	0.009	0.016	0.006
FLRT3	Q9NZU0	False	FLRT3_HUMAN		CPI-SS08BFFB96E	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.014	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.005	0.008	0.001	0.0	0.0	0.0	0.006	0.004	0.004
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS09491FBF4	0.408	0.205	0.312	0.402	0.284	0.0	0.201	0.048	0.0	0.036	0.0	0.0	0.0	0.147	0.027	0.094	0.09	0.074	0.083	0.041	0.168	0.171	0.18	0.131	0.141	0.154	0.201	0.184	0.08	0.087	0.134	0.0	0.059	0.397	0.276	0.03	0.0	0.072	0.148	0.222	0.424	0.204	0.17	0.186	0.253	0.175	0.201	0.197	0.219	0.406	0.403	0.416
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0ACFA4F22	0.113	0.244	0.147	0.142	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.01	0.0	0.0	0.116	0.007	0.0	0.0	0.0	0.007	0.0	0.009	0.002	0.0	0.0	0.009	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.055	0.086	0.007	0.098	0.026	0.0	0.004	0.0	0.01
GJA1	P17302	False	CXA1_HUMAN		CPI-SS024F36886	0.148	0.181	0.15	0.177	0.059	0.0	0.0	0.018	0.0	0.028	0.0	0.064	0.0	0.458	0.143	0.218	0.133	0.233	0.21	0.115	0.286	0.613	0.007	0.041	0.078	0.075	0.078	0.1	0.007	0.0	0.0	0.0	0.0	0.115	0.1	0.0	0.0	0.0	0.0	0.058	0.395	0.034	0.119	0.361	0.179	0.267	0.501	0.129	0.047	0.586	0.682	0.728
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0E7883ADC	0.583	0.207	0.252	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.097	0.218	0.217	0.155	0.129	0.116	0.0	0.016	0.025	0.025	0.023	0.023	0.029	0.157	0.0	0.051	0.035	0.0	0.0	0.033	0.143	0.019	0.0	0.959	0.742	1.16	0.476	0.705	0.41	0.425	0.579	0.815	0.363	0.027	0.012	0.121	0.107	0.125
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS0F5FC7262	0.054	0.142	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.0	0.01	0.035	0.003	0.068	0.011	0.0	0.091	0.084	0.082
GJA1	P17302	False	CXA1_HUMAN		CPI-SS04829AC68	0.148	0.181	0.15	0.177	0.059	0.0	0.0	0.018	0.0	0.028	0.0	0.064	0.0	0.458	0.143	0.218	0.133	0.233	0.21	0.115	0.286	0.613	0.007	0.041	0.078	0.075	0.078	0.1	0.007	0.0	0.0	0.0	0.0	0.115	0.1	0.0	0.0	0.0	0.0	0.058	0.395	0.034	0.119	0.361	0.179	0.267	0.501	0.129	0.047	0.586	0.682	0.728
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0C4261737	0.583	0.207	0.252	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.097	0.218	0.217	0.155	0.129	0.116	0.0	0.016	0.025	0.025	0.023	0.023	0.029	0.157	0.0	0.051	0.035	0.0	0.0	0.033	0.143	0.019	0.0	0.959	0.742	1.16	0.476	0.705	0.41	0.425	0.579	0.815	0.363	0.027	0.012	0.121	0.107	0.125
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS08658BB16	0.054	0.142	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.0	0.01	0.035	0.003	0.068	0.011	0.0	0.091	0.084	0.082
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0CEFF4625	0.583	0.207	0.252	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.097	0.218	0.217	0.155	0.129	0.116	0.0	0.016	0.025	0.025	0.023	0.023	0.029	0.157	0.0	0.051	0.035	0.0	0.0	0.033	0.143	0.019	0.0	0.959	0.742	1.16	0.476	0.705	0.41	0.425	0.579	0.815	0.363	0.027	0.012	0.121	0.107	0.125
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS062D2530F	0.054	0.142	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.0	0.01	0.035	0.003	0.068	0.011	0.0	0.091	0.084	0.082
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS00457EB1A	0.054	0.142	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.0	0.01	0.035	0.003	0.068	0.011	0.0	0.091	0.084	0.082
EDN1	P05305	False	EDN1_HUMAN		CPI-SS0D8632EB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.037	0.0	0.104	0.089	0.27	0.082	0.364	0.064	0.0	0.017	0.004	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.004
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.001	0.0	0.007	0.004	0.009
