gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Cycling	Cancer LumB SC	Cycling PVL	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC00DB2B867	0.024	0.037	0.0	0.016	0.054	0.038	0.024	0.0	0.0	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.025	0.131	0.031	0.0	0.0	0.0	0.068	0.062	0.003	0.015	0.013
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC00CF68ED3	0.024	0.037	0.0	0.016	0.054	0.038	0.024	0.0	0.0	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.025	0.131	0.031	0.0	0.0	0.0	0.068	0.062	0.003	0.015	0.013
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0C676F3BE	0.024	0.037	0.0	0.016	0.054	0.038	0.024	0.0	0.0	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.025	0.131	0.031	0.0	0.0	0.0	0.068	0.062	0.003	0.015	0.013
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0D389E644	0.024	0.037	0.0	0.016	0.054	0.038	0.024	0.0	0.0	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.025	0.131	0.031	0.0	0.0	0.0	0.068	0.062	0.003	0.015	0.013
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-SC0819046AF	0.024	0.037	0.0	0.016	0.054	0.038	0.024	0.0	0.0	0.0	0.059	0.038	0.0	0.0	0.0	0.0	0.025	0.131	0.031	0.0	0.0	0.0	0.068	0.062	0.003	0.015	0.013
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0FB40175C	0.01	0.014	0.0	0.03	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.027	0.0	0.005	0.0	0.01	0.0	0.0	0.0	0.035	0.0	0.0	0.006	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC01C6EA11C	0.01	0.014	0.0	0.03	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.027	0.0	0.005	0.0	0.01	0.0	0.0	0.0	0.035	0.0	0.0	0.006	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0D6D4E48B	0.01	0.014	0.0	0.03	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.027	0.0	0.005	0.0	0.01	0.0	0.0	0.0	0.035	0.0	0.0	0.006	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC0F6C8C336	0.01	0.014	0.0	0.03	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.027	0.0	0.005	0.0	0.01	0.0	0.0	0.0	0.035	0.0	0.0	0.006	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC05824EDF4	0.01	0.014	0.0	0.03	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.027	0.0	0.005	0.0	0.01	0.0	0.0	0.0	0.035	0.0	0.0	0.006	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-SC06C46F1A9	0.01	0.014	0.0	0.03	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.027	0.0	0.005	0.0	0.01	0.0	0.0	0.0	0.035	0.0	0.0	0.006	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	MIS_receptor_2	CPI-SC09C7944F4	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8_receptor	CPI-SC00C58C990	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.741
CD8B	P10966	True	CD8B_HUMAN	CD8_receptor	CPI-SC00C58C990	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.741
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-SC05A060D3B	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.253	0.0	0.0	0.0	0.015	0.106
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-SC066BD3097	0.002	0.003	0.0	0.0	0.0	0.0	0.002	0.0	0.177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.407	0.764	0.0	0.0	0.0	0.028	0.383
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-SC04E52CC72	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-SC05A060D3B	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.253	0.0	0.0	0.0	0.015	0.106
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-SC066BD3097	0.002	0.003	0.0	0.0	0.0	0.0	0.002	0.0	0.177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.407	0.764	0.0	0.0	0.0	0.028	0.383
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-SC04E52CC72	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013
CNTFR	P26992	True	CNTFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	0.017	0.02	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF_1R	CPI-SC08497FAC9	0.017	0.02	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0F30798CC	0.042	0.03	0.0	0.076	0.09	0.016	0.04	0.0	0.0	0.0	0.037	0.754	0.097	0.0	0.053	0.072	0.0	0.155	0.0	0.0	0.0	0.0	0.032	0.05	0.006	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0CDC669B3	0.042	0.03	0.0	0.076	0.09	0.016	0.04	0.0	0.0	0.0	0.037	0.754	0.097	0.0	0.053	0.072	0.0	0.155	0.0	0.0	0.0	0.0	0.032	0.05	0.006	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF_1R	CPI-SC08497FAC9	0.017	0.02	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL11_receptor	CPI-SC0409FF431	0.024	0.034	0.0	0.016	0.088	0.061	0.031	0.159	0.042	0.0	0.015	0.015	0.326	0.0	0.055	0.131	0.0	0.076	0.007	0.0	0.0	0.084	0.029	0.075	0.004	0.017	0.013
IL6ST	P40189	True	IL6RB_HUMAN	IL27_receptor	CPI-CC0B5110FC9	0.004	0.009	0.207	0.014	0.04	0.0	0.004	0.0	0.289	0.0	0.151	0.072	0.156	0.0	0.05	0.143	0.072	0.0	0.283	0.0	0.297	0.084	0.0	0.0	0.043	0.14	0.299
IL6ST	P40189	True	IL6RB_HUMAN	IL35_receptor	CPI-CC0D8A77C69	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.0	0.0	0.0	0.0	0.006	0.039
IL6ST	P40189	True	IL6RB_HUMAN	IL6_receptor	CPI-SC0E81D7329	0.002	0.001	0.013	0.026	0.0	0.0	0.003	0.055	0.038	0.03	0.077	0.028	0.0	0.0	0.048	0.0	0.097	0.0	0.038	0.0	0.0	0.0	0.079	0.026	0.012	0.028	0.013
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0F30798CC	0.042	0.03	0.0	0.076	0.09	0.016	0.04	0.0	0.0	0.0	0.037	0.754	0.097	0.0	0.053	0.072	0.0	0.155	0.0	0.0	0.0	0.0	0.032	0.05	0.006	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0CDC669B3	0.042	0.03	0.0	0.076	0.09	0.016	0.04	0.0	0.0	0.0	0.037	0.754	0.097	0.0	0.053	0.072	0.0	0.155	0.0	0.0	0.0	0.0	0.032	0.05	0.006	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-SC04DB1BDAB	0.001	0.001	0.0	0.142	0.112	0.0	0.005	0.126	0.0	0.0	0.0	0.16	0.366	0.198	0.028	0.041	0.0	0.086	0.0	0.0	0.0	0.0	0.081	0.129	0.0	0.011	0.0
AMN	Q9BXJ7	True	AMNLS_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CUBN	O60494	True	CUBN_HUMAN	CUBN_AMN_complex	CPI-SC06DAC3119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2M	P61769	True	B2MG_HUMAN	FcRn_complex	CPI-SC0DF13E412	0.536	0.532	0.169	0.397	0.478	0.598	0.516	0.199	0.072	1.519	0.78	1.493	0.868	0.947	1.06	0.54	1.72	0.775	1.417	0.466	0.0	0.123	0.408	0.782	0.222	0.05	0.09
FCGRT	P55899	True	FCGRN_HUMAN	FcRn_complex	CPI-SC0DF13E412	0.536	0.532	0.169	0.397	0.478	0.598	0.516	0.199	0.072	1.519	0.78	1.493	0.868	0.947	1.06	0.54	1.72	0.775	1.417	0.466	0.0	0.123	0.408	0.782	0.222	0.05	0.09
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC0CF9E0563	0.009	0.005	0.0	0.0	0.0	0.051	0.006	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-SC092468258	0.009	0.005	0.0	0.0	0.0	0.051	0.006	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC0CF9E0563	0.009	0.005	0.0	0.0	0.0	0.051	0.006	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-SC092468258	0.009	0.005	0.0	0.0	0.0	0.051	0.006	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC039BEEDE4	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC04590CF27	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0596FD9F6	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0185A7BDE	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC06EFB9697	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0F68FD442	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0908CF012	0.006	0.005	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC031A56DEB	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0B9D5B3BB	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC061351B3F	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC077E857AE	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC07648DD90	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC028E09B43	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC05E81C125	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC02EBDBB5C	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0D8F589A1	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0434B6726	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC0F9E07951	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-SC005D197A2	0.009	0.005	0.0	0.0	0.0	0.132	0.006	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.027	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0B51DC960	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.467	0.0	1.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC0AFC650CD	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.467	0.0	1.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-SC03F1C301F	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.467	0.0	1.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0B51DC960	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.467	0.0	1.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0AFC650CD	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.467	0.0	1.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC03F1C301F	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.467	0.0	1.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0152439C2	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC094731290	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0B7534B27	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC029073BCD	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0318621C2	0.005	0.005	0.0	0.0	0.027	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.007	0.0	0.0	0.0	0.028	0.019	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC07B7E6361	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC00BD4551E	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0A81AF307	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC050F278B4	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0D6D44FE1	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0E0F34C9F	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-SC0B18D6471	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0
